"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1897426341001392148","Wed Mar 05 23:17:46 +0000 2025","0","@pln_123 min kelurahan bekasi jaya bekasi timur tepatnya di jl kh agus salim mati listrik ini kagak bisa nyuci perabotan yang kena banjir min kalo mati listrik. Tolong dibantu min","1897426341001392148","","pln_123","in","Bekasi Timur, West Java","0","1","0","https://x.com/oktanyaican/status/1897426341001392148","3032660407","oktanyaican"
"1897097250419232853","Wed Mar 05 23:13:44 +0000 2025","0","@Mdy_Asmara1701 Rakyatnya di tinggalin.. biarin rakyat di atap genteng berjibaku dengan banjir dan lumpur eehh pemimpin dan keluarga nyaman di kasur empuk bersih nyaman fasilitas bintang 5. Walikota Bekasi duhhh","1897425325942038704","","Mdy_Asmara1701","in","","0","0","0","https://x.com/akunRV2/status/1897425325942038704","1809506622546538496","akunRV2"
"1897425283629924516","Wed Mar 05 23:13:34 +0000 2025","3","Polisi periksa empat orang warga yang membobol tembok pembatas antara Perumahan Grand Galaxy City dengan Kampung Utan Jakasetia Bekasi saat banjir Selasa (3/3/2024). / #Polisi #Banjir #BanjirBekasi https://t.co/ZdRaIElHYm","1897425283629924516","","","in","Jakarta","0","0","0","https://x.com/kompascom/status/1897425283629924516","23343960","kompascom"
"1897424758775668784","Wed Mar 05 23:11:29 +0000 2025","4","Banjar besar Bekasi membuat hewan yang bersembunyi muncul ..Biawak Super d Perumahan JatiJaja Blok A1 .. Ada ular Sanca di tegah banjir .. https://t.co/3bgiuRuCib","1897424758775668784","https://pbs.twimg.com/ext_tw_video_thumb/1897424626030141442/pu/img/hhyhMojWzmsgfToK.jpg","","in","","1","1","1","https://x.com/G0LIATH87/status/1897424758775668784","1884976589039190016","G0LIATH87"
"1897238421355319391","Wed Mar 05 23:10:27 +0000 2025","9","@innovacommunity Bisa gak sih warga Bekasi korban banjir class action biar berbenah semua?","1897424499756417430","","innovacommunity","in","Jakarta Capital Region","0","0","0","https://x.com/qodoxngorex/status/1897424499756417430","214439372","qodoxngorex"
"1897423220275601491","Wed Mar 05 23:05:22 +0000 2025","2","Banjir di RS Bhakti Husada Kp. Kramat Cikarang Bekasi. Semoga saudara ku di sana tetap kuat menjalani ibadah puasanya walaupun dalam situasi banjir . https://t.co/8JFcMaZXvN","1897423220275601491","https://pbs.twimg.com/ext_tw_video_thumb/1897423168752779264/pu/img/ZusjeLseG2PVp1qD.jpg","","in","","0","0","0","https://x.com/M26165Kalong/status/1897423220275601491","1699747731529728000","M26165Kalong"
"1896736193515028814","Wed Mar 05 23:03:47 +0000 2025","0","@diaplsdtng @convomf Rumahku di Bekasi dan kemarin kebanjiran (sebenernya emng langganan banjir). Klo ada tanda2 air luber yg diselametin elektronik kyk tv kulkas mesin cuci udh sering kerendem Alhamdulillah masih aman. Kasur pasrah aja udh ahaha baju masukin ke kantong2 plastik diiket kuat","1897422819451133972","","diaplsdtng","in","","0","1","1","https://x.com/saoscabaimerah/status/1897422819451133972","1141560143932358656","saoscabaimerah"
"1897422140959547670","Wed Mar 05 23:01:05 +0000 2025","0","amerika membawa negaranya &amp; sekutu baratnya seperti kanada (canada) ke dalam keambrukan dengan adanya saling balas pengenaan tarif? ini menuju perang dagang atau ekonomi? . . . Wasit Banjir bekasi karawang #IndonesiaGelapJilid2 https://t.co/lhyaYmYvP0","1897422140959547670","https://pbs.twimg.com/media/GlT-EcLa4AAtFk-.png","","in","","0","0","0","https://x.com/Mynewakun190904/status/1897422140959547670","1871361740824551424","Mynewakun190904"
"1897405245975941400","Wed Mar 05 23:00:07 +0000 2025","0","@janus707 Selamat pagi Kak. Saat ini layanan Parkir Resmi Stasiun Bekasi belum beroperasi karena masih dalam proses pembersihan dampak banjir ya. Informasi terkait layanan parkir resmi Stasiun Bekasi yang dikelola KAI Services (PT Reska Multi Usaha) silakan follow &amp; mention/DM ke akun","1897421897840963915","","janus707","in","Jakarta Pusat","0","1","0","https://x.com/CommuterLine/status/1897421897840963915","341987176","CommuterLine"
"1897421850516578521","Wed Mar 05 22:59:56 +0000 2025","0","Banjir di RSUD Chasbullah Abdulmadjid Kota Bekasi Mulai Surut Pelayanan Kesehatan Kembali Berangsur Normal! https://t.co/oJ5XJD9TkW","1897421850516578521","","","in","Banten, Indonesia","0","0","0","https://x.com/distriknewscom/status/1897421850516578521","1610376427366486019","distriknewscom"
"1896971198531297312","Wed Mar 05 22:59:41 +0000 2025","0","@chrysantemour Bukan nya pak wapres sdh kunjungi korban banjir bekasi ya? Kmrn liat berita nya cmiiw","1897421788466000343","","chrysantemour","in","INDONESIA","0","0","0","https://x.com/IchalBojes/status/1897421788466000343","115053521","IchalBojes"
"1897421513910829187","Wed Mar 05 22:58:35 +0000 2025","14","Gubernur Jawa Barat Dedi Mulyadi tegur istri Wali Kota Bekasi karena memilih mengungsi ke hotel setelah kediamannya terdampak banjir luapan Sungai Bekasi. / #DediMulyadi #BanjirBekasi #Bekasi https://t.co/fmNCPHOfvx","1897421513910829187","","","in","Jakarta","0","4","1","https://x.com/kompascom/status/1897421513910829187","23343960","kompascom"
"1897421145848283458","Wed Mar 05 22:57:08 +0000 2025","0","eh sumpah baru liat banjir bekasi beneran parah bgt","1897421145848283458","","","in","ISFP-t | Fan Account","0","1","0","https://x.com/atpfourth/status/1897421145848283458","1264510703718690819","atpfourth"
