"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1896942568908501110","Tue Mar 04 15:15:26 +0000 2025","6","Pemerintah Gerak Cepat Tangani Banjir di Beberapa Wilayah. Pemerintah terus bergerak cepat dalam penanganan bencana banjir yang melanda wilayah sekitar Jakarta dan Bekasi. Dalam keterangannya kepada awak media Menteri Sosial (Mensos) Saifullah Yusuf menyampaikan bahwa tenaga https://t.co/JUxjhoYtsO","1896942568908501110","https://pbs.twimg.com/media/GlNLNGsaoAACkol.jpg","","in","Jakarta Pusat, DKI Jakarta","0","0","2","https://x.com/kangdede78/status/1896942568908501110","235931838","kangdede78"
"1896939496056496249","Tue Mar 04 15:03:13 +0000 2025","0","Pilar Turun Langsung! Pemkot Tangsel Percepat Penanganan Banjir dengan Pompa Tambahan https://t.co/fRjsZbFXDf lewat @Pelita Tangerang","1896939496056496249","","","in","","0","0","0","https://x.com/BasisRindra/status/1896939496056496249","1462411453667766272","BasisRindra"
"1896936568310661248","Tue Mar 04 14:51:35 +0000 2025","0","Percepat Penanganan Banjir di Tangsel Pilar Saga Ichsan: Pemkot Tambah Pompa Tambahan dan Peninggian Turap https://t.co/EiQsPy7op5","1896936568310661248","","","in","Tangerang Selatan","0","0","0","https://x.com/Kabar_Tangsel/status/1896936568310661248","546123555","Kabar_Tangsel"
"1896936299447419083","Tue Mar 04 14:50:31 +0000 2025","0","Polri melalui Sat Brimob Polda Metro Jaya bergerak cepat membantu penanganan banjir di wilayah Jakarta Timur. Banjir yang diakibatkan oleh kenaikan debit Sungai Ciliwung dikarenakan intensitas hujan tinggi ini menyebabkan sebagian warga terjebak. https://t.co/CwYHXc45rw","1896936299447419083","https://pbs.twimg.com/media/GlNFgU1aIAE0VGW.jpg","","in","","0","0","0","https://x.com/telukpakedai/status/1896936299447419083","1199293789824675841","telukpakedai"
"1896851618362184105","Tue Mar 04 14:38:01 +0000 2025","18","@lostvayne7_ @BudiBukanIntel Bekasi itu bukti kalo semua parpol gk guna. Bener2 deh ni kota tertinggal. 2025 aja transportasi yg nyaman masih belom ada njir apalagi penanganan banjir.","1896933154050674835","","lostvayne7_","in","","1","0","3","https://x.com/mad48294962/status/1896933154050674835","1331961423694491648","mad48294962"
"1896927755180335564","Tue Mar 04 14:18:38 +0000 2025","0","semoga yang terdampak banjir segera mendapat pertolongan dan penanganan. semoga airnya cepet surut stay safe everyone","1896928274867187777","","litevre","in","elfhame","0","0","0","https://x.com/litevre/status/1896928274867187777","277303099","litevre"
"1896927824621322589","Tue Mar 04 14:16:51 +0000 2025","2","Perkembangan Situasi dan Penanganan Bencana 4 Maret 2025 #beritanasional #bencana #BNPB #maret #banjir https://t.co/aYcGCgVkmQ","1896927824621322589","","","in","","0","0","0","https://x.com/NasionalBerita_/status/1896927824621322589","1769451991124832257","NasionalBerita_"
"1896864590501482979","Tue Mar 04 13:54:31 +0000 2025","0","@pramonoanung Kemarin retret ada Gub Jkt Gub Jabar Wal/Bup Bekasi Wal/Bup Bogor dibahas ga ya penanganan banjir?","1896922205898068362","","pramonoanung","in","","0","0","0","https://x.com/yanpandu/status/1896922205898068362","63452585","yanpandu"
"1896918428503679302","Tue Mar 04 13:39:31 +0000 2025","2","Badan Nasional Penanggulangan Bencana (BNPB) melakukan modifikasi cuaca sebagai upaya penanganan bencana hidrometeorologi khususnya banjir di Jabodetabek. ~LL #BanjirJabodetabek #ModifikasiCuaca #BNPB https://t.co/vgGc3NK6uo","1896918428503679302","","","in","Jakarta","0","0","0","https://x.com/kompascom/status/1896918428503679302","23343960","kompascom"
"1896902065257091550","Tue Mar 04 13:13:35 +0000 2025","0","@bacematcha @bacematcha Baik Kaka setelah Mimin lakukan pengecekan untuk wilayah Kakak sedang dalam pengamanan banjir dan Mohon kesediaannya menunggu penanganan petugas terkait ya Kak.(1/2)","1896911902716092566","","bacematcha","in","Indonesia","0","0","0","https://x.com/pln_123/status/1896911902716092566","558516132","pln_123"
"1896907590812176850","Tue Mar 04 12:56:27 +0000 2025","58","Malam pak wali @mas_triadhianto ...bagaimana solusi kendala penanganan bencana banjir ini ya?","1896907590812176850","","","in","Bogor - Bekasi","1","17","28","https://x.com/kp2c_info/status/1896907590812176850","805774628899536896","kp2c_info"
