"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1213610965213667328","Sat Jan 04 23:59:36 +0000 2020","0","Heran sama indonesia ni giliran banjir selalu menyalahkan pemerintah. Kalian apa gak sadar kalo itu kesalahan kalian sendiri. Karna dari hal kecil saja kalian gak bisa mengaturnya. Contohnya buang sampah sembarangan ke sungai","1213610965213667328","","","in","sumatera utara","0","0","0","https://x.com/desinovalisa/status/1213610965213667328","401295208","desinovalisa"
"1213610195382747138","Sat Jan 04 23:56:33 +0000 2020","0","Pemerintah pusat dan pemerintah DKI Jakarta seolah-olah beradu jurus untuk mengatasi ancaman banjir Jakarta yang tiap tahun datang. https://t.co/IsTdBaly7p","1213610195382747138","","","in","Indonesia","0","0","0","https://x.com/tempometro/status/1213610195382747138","4067751979","tempometro"
"1213610075031392257","Sat Jan 04 23:56:04 +0000 2020","2","Cegah Banjir Anggota TGUPP Anies Minta Pemerintah Pusat Tangkap Hujan https://t.co/OSV6JDit6K https://t.co/MJEcnPomWJ","1213610075031392257","https://pbs.twimg.com/media/ENeb7olU0AAFL63.jpg","","in","Seattle, WA","0","0","2","https://x.com/_inc0020/status/1213610075031392257","1213348122077753344","_inc0020"
"1213608503975108608","Sat Jan 04 23:49:49 +0000 2020","0","Buat yg kebanjiran terus nyalahin pemerintah tlng jawabin: Plis bkn avatar Gabisa kendaliin banjir ataupun tanah longsor Itu bencana alam syg~ Alam yg kendaliin bkn pemerintah tp plis ya pemerintah cepat cari solusinya &amp; tanggap sm prediksi bmkg ","1213608503975108608","","","in","Bandung, Indonesia","0","0","0","https://x.com/ialydia_/status/1213608503975108608","81024494","ialydia_"
"1213604562776379392","Sat Jan 04 23:34:10 +0000 2020","3","Twitter please do your magic. Di dua daerah ini belum dapet bantuan dari pemerintah daerahnya terpencil. Mereka membutuhkan makanan pakaian alat shalat minuman dan obat2an. Bantuan kalian sangat dibutuhkan jika ada yang ingin menyalurkan donasi bisa DM aku #banjir https://t.co/VyTo2ac2oR","1213604562776379392","https://pbs.twimg.com/media/ENeW6TyVUAEkWeV.jpg","","in","She/her - 🌙","0","0","2","https://x.com/stdnjk/status/1213604562776379392","1087679280962625537","stdnjk"
"1213601853092483072","Sat Jan 04 23:23:24 +0000 2020","0","Pemerintah harus segera bertindak merespon infrastruktur yang mengalami kerusakan akibat banjir. #Banjir #Demokrat #Bekasi #beritautamanet via @beritautamanet https://t.co/IgIIMKIWow","1213601853092483072","","","in","Bogor, Indonesia","0","0","0","https://x.com/beritautamanet/status/1213601853092483072","933380233335529472","beritautamanet"
"1213600109746737152","Sat Jan 04 23:17:47 +0000 2020","0","4. Gue heran semenjak hidup kayaknya banjir terus jakarta ini udah 2020 please bisa gak ngilangin banjir atau setidaknya banjirnya gak sampai separah ini. Teruntuk pemerintah.","1213600439876239360","","ajisptraa","in","","0","1","0","https://x.com/ajisptraa/status/1213600439876239360","109541889","ajisptraa"
"1213600194400358400","Sat Jan 04 23:16:48 +0000 2020","0","Sebenarnya siapapun yg menjabat .. yg penting semakin kesini semakin baik #wargadki tabel data ini menunjukan pemerintah berusaha kerja keras untuk menurunkan angka korban Banjir selamat buat pemerintah!","1213600194400358400","","","in","Anywhere but here","0","0","0","https://x.com/lani_danzia/status/1213600194400358400","176026553","lani_danzia"
"1213596069893816320","Sat Jan 04 23:00:25 +0000 2020","23","Solusi dari masalah Banjir - Membersihkan Sampah Yang Menyumbat aliran - Mulai Tidak Membuang Sampah Sembarangan - Menyalahkan Pemerintah Maaf ini sering terjadi di negara berflower +62 ","1213596069893816320","","","in","","0","7","2","https://x.com/blogsadli/status/1213596069893816320","1001030465241796608","blogsadli"
"1213594330335604736","Sat Jan 04 22:53:30 +0000 2020","1","Pemerintah Akan Beri Bantuan Rp 50 Juta Bagi Rumah Rusak Berat Akibat Banjir di Lebak #Lebak https://t.co/Wn3zxAcmzL","1213594330335604736","","","in","Banten, Indonesia","0","0","0","https://x.com/bantenstory/status/1213594330335604736","1193711277702438912","bantenstory"
