"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1212519929892589569","Wed Jan 01 23:44:13 +0000 2020","0","Bener juga kata mbak ku yg tinggal di jkt. Tiap banjir ngapain yg di salahin pemerintah :v mereka gak ngaca apa ya kalo yg bikin banjir tu diri mereka sendiri yg gak bisa buang sampah pada tempatnya ","1212519929892589569","","","in","Magelang, Jawa Tengah","0","0","1","https://x.com/yurestiana/status/1212519929892589569","3190653469","yurestiana"
"1212518927697244160","Wed Jan 01 23:40:14 +0000 2020","0","Pemerintah apa ga inisiatif buat kasih pengumuman hari kerja fakultatif yaa?? Banjir dan macet dimana .. listrik mati sinyal mati #daruratsinyal #daruratbanjir ","1212518927697244160","","","in","Melbourne, Australia","0","0","0","https://x.com/Radhilni/status/1212518927697244160","200036322","Radhilni"
"1212256665812135936","Wed Jan 01 23:39:08 +0000 2020","0","@picoez Pemerintah pusat sudah melakukan tugas sesuai tupoksinya melalui kementerian PUPR tapi masalahnya Pemda setempat punya keyakinan yg berbeda terhadap solusi penanggulangan banjir karena merasa lebih ahli dari ahli. Dalam otonomi pemerintah pusat ga bisa seenaknya memaksa pemda","1212518649895870464","","picoez","in","East Borneo, Indonesia","0","0","0","https://x.com/JamilulKh/status/1212518649895870464","869498984","JamilulKh"
"1212518333095899137","Wed Jan 01 23:38:02 +0000 2020","0","kalaupun memang sudah dilakukan usaha maksimal. berarti kejadian banjir ini menjadi bahan evaluasi untuk pemerintah. evaluasi yang benar benar harus dipahami bahwa kejadian seperti ini tidak boleh terulang.","1212518374527266816","","anconfera","in","Indonesia","0","1","0","https://x.com/anconfera/status/1212518374527266816","262592959","anconfera"
"1212517759340302336","Wed Jan 01 23:35:35 +0000 2020","8","Gubernur Edy soal Banjir Bandang Labura: Banyak Potongan Kayu Berarti Ada Sesuatu Pemerintah Provinsi Sumatera Utara pun berencana menyelidiki penyebab potongan kayu itu terbawa dalam banjir bandang. https://t.co/7b5rzdKlcV","1212517759340302336","","","in","DKI Jakarta","1","0","7","https://x.com/erna_st/status/1212517759340302336","181509540","erna_st"
"1212517712288600065","Wed Jan 01 23:35:24 +0000 2020","6","Korban Meninggal karena Banjir Jabodetabek Mencapai 26 Orang. Turut Berduka Cita kepada keluarga korban Pemerintah dan Pemda terkait wajib memberikan santunan kepada keluarga korban bencana banjir tersebut. https://t.co/t6TF8EzwrM","1212517712288600065","","","in","Jakarta Pusat, DKI Jakarta","0","0","7","https://x.com/RicKY_KCh/status/1212517712288600065","140727872","RicKY_KCh"
"1212517467823595520","Wed Jan 01 23:34:26 +0000 2020","0","Semoga pemerintah bisa segera mendapatkan solusi untuk banjir yaa :) ~ #SenyumPagi Semangat Menyambut Pagi! Jam 6-9 pagi w/ Titan! (((ON AIR))) on Raka 98 8 FM Bandung https://t.co/apzohJNxEZ","1212517467823595520","https://pbs.twimg.com/media/ENO6MVnUEAEpfwa.jpg","","in","Bandung West Java","0","0","0","https://x.com/rakafm_bandung/status/1212517467823595520","175785800","rakafm_bandung"
"1212517120128368641","Wed Jan 01 23:33:03 +0000 2020","0","Ada hikmah dibalik Banjir seluruh Jakarta adalah Sinergitas dan kolaborasi Pemerintah dan Pemerintah DKI sesuai kewenangan saat banjir saat ini maupun pasca banjir yakni membenahi total dihulu dan dihilir secara terpadu.","1212517120128368641","","","in","Papua, Indonesia","0","0","0","https://x.com/StoffelHalid/status/1212517120128368641","1156682740298706944","StoffelHalid"
"1212419555387203590","Wed Jan 01 23:32:51 +0000 2020","0","@detikcom JGN SOMBONG CONGKAH.ANGKU.MENGATASI BANJIR JGN BAWAH AGAMA PALING TAHU.MENGABAIKAN PERAN PEMERINTAH DAN MASY LAINYA APA YG TLH KALIAN LAKUKAN.?PEMERINTAHAN YG MELAKUKAN KALIAN BAGIAN KECIL.","1212517068039315456","","detikcom","in","","0","0","0","https://x.com/sasauw_nelson/status/1212517068039315456","1100944001115406336","sasauw_nelson"
"1212237237225545733","Wed Jan 01 23:32:18 +0000 2020","0","@dsetya10 @semuaterserahku @jogjamfs habis tu kalo banjir dia nyalahin pemerintah","1212516929732112385","","dsetya10","in","Yogyakarta","0","0","0","https://x.com/bokrenteng/status/1212516929732112385","1248666608","bokrenteng"
"1212516806448910339","Wed Jan 01 23:31:48 +0000 2020","5","Memetakan banjir dikerjakan sekarang oleh BNPB...setelah banjir yg tanpa antisipasi di kerjakan oleh pemerintah kota..jaman gubernur Ahok.. Semua betul2 diantisipasi.Kerugian rakyat sampai milyaran begini....GUBERNUR GA BISA KERJA #AniesGabisakerja #PrayForJakarta #banjir2020","1212516806448910339","","","in","Kota Semarang, Jawa Tengah","0","2","1","https://x.com/amretanusa/status/1212516806448910339","329106108","amretanusa"
