"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1897509948172472612","Thu Mar 06 23:46:52 +0000 2025","0","@democrazymedia -trus pemerintah bikin modifikasi cuaca dan alhamdulillah ga nyampe seminggu air turun. abis banjir pun selokan langsung di beresin tanah merah yang bikin akses menggembur juga dikasih batu. masyarakat sama pemerintahnya saling sadar peran mereka disini. https://t.co/C1CAo79Wpa","1897796052134285664","https://pbs.twimg.com/media/GlZTc56bwAMOVZd.jpg","touyolav","in","our space˚✧","0","0","0","https://x.com/touyolav/status/1897796052134285664","1173598674951143424","touyolav"
"1897509948172472612","Thu Mar 06 23:39:38 +0000 2025","6","@democrazymedia diliat dri keadaan lingkungannya bekasi emang ga siap buat banjir beda sama di kalimantan yang dri dlu dh siaga sama banjir krna hidup di bantaran sungai rumahnya jdi dibikin tinggi dan kokoh. tpi dri pemerintah juga berperan disini. kemaren juga abis banjir yang cukup gede-","1897794228618694810","","democrazymedia","in","our space˚✧","0","5","0","https://x.com/touyolav/status/1897794228618694810","1173598674951143424","touyolav"
"1897793366370533820","Thu Mar 06 23:36:12 +0000 2025","25","Kenapa Bansos Beras Selalu Menjadi Solusi Pemerintah Ketika Terjadi Bencana Ibu ini tau betul Kehadiran Fufufafa di Lokasi Banjir Hanyalah Pencitraan spt yg dilakukan Bapaknya ujung2nya kasih bansos Rakyat mau Kinerja Pemerintah yg benar agar banjir tidak terulang lagi‼️ https://t.co/mUKB4m4nS5","1897793366370533820","https://pbs.twimg.com/ext_tw_video_thumb/1897793349320650752/pu/img/vNdr-o82TLnhAgMQ.jpg","","in","Earth 🌍","1","3","7","https://x.com/INDONESIAPERKS4/status/1897793366370533820","1606318502981169152","INDONESIAPERKS4"
"1897783095329476969","Thu Mar 06 22:55:26 +0000 2025","0","Turut berduka cita untuk seluruh korban banjir. Pemerintah juga jangan seenaknya memberikan izin pembangunan suatu wilayah atau tempat ingat AMDAL tuh penting banget buat kehidupan keberlanjutan.","1897783106167619636","","6canacisspm","in"," Indonesia","0","0","0","https://x.com/6canacisspm/status/1897783106167619636","515378737","6canacisspm"
"1897655691596210274","Thu Mar 06 22:23:39 +0000 2025","1","@siowldanbaloo Definisi force majeur keadaan terpaksa diluar kendali manusia tidak dapat diprediksi atau dicegah contoh nih ya bencana alam apa aja tuh banjir gempa covid19 tsunami. Lagian efisiensi itu bukan sesuatu yg ga bisa dicegah kok kl pemerintah capable‍️","1897775110318125145","","siowldanbaloo","in","Seoul, Republic of Korea","0","2","0","https://x.com/seungcheryyy/status/1897775110318125145","1593087792745418753","seungcheryyy"
"1897646973890830596","Thu Mar 06 22:13:38 +0000 2025","0","@meowsaurrus @tanyarlfes Iya. Ekonomi lesu dibohongin pemerintah terus banjir korupsi efisiensi dsb. Kekacauan ini bikin orang orang marah dan kondisi makin suram. Efeknya emang begitu.","1897772586886455657","","meowsaurrus","in","","0","0","0","https://x.com/na_ppiez/status/1897772586886455657","1494598352960299009","na_ppiez"
"1897769174828568708","Thu Mar 06 22:00:04 +0000 2025","0","udh di tahap sakit hati banjir dr tahun ke tahun pemerintah ttp ga bisa atasin itu jalur pembuangan atau apalah ke luat gamau dibuka mentang2 disitu ada mall","1897769174828568708","","","in","","0","0","0","https://x.com/minionjungwon/status/1897769174828568708","1340216199745925120","minionjungwon"
"1897761471112819157","Thu Mar 06 21:31:59 +0000 2025","0","Melihat skala banjir kemarin di pusat kota aja pemerintah selalu bikin menghela napas. Apalagi kita yg kebanjiran. Komplek kecil di ujung kota udh nyerempet kabupaten ada jg yang wilayah kabupaten. Maka ga ada pilihan lain selain saling bantu satu sama lain. Yok SEMANGAT!","1897762105069355172","","txtdrPTI","in","Pondok Timur Indah, Bekasi","0","0","0","https://x.com/txtdrPTI/status/1897762105069355172","1249497819288764417","txtdrPTI"
"1897761471112819157","Thu Mar 06 21:29:28 +0000 2025","4","Tanggal 11-20 diprediksi oleh BMKG akan terjadi cuaca ekstrim. Pemerintah jg bilang mau Modifikasi Cuaca . Udah jgn berharap sm pemerintah. Kita tetep prepare aj pet. Cicil Kemas barang² ke lt 2. Kalo ada keluarga yang rumahnya aman mulai di titip. YOK RAKYAT BANTU RAKYAT!","1897761471112819157","","","in","Pondok Timur Indah, Bekasi","1","1","2","https://x.com/txtdrPTI/status/1897761471112819157","1249497819288764417","txtdrPTI"
"1897760577533186162","Thu Mar 06 21:25:55 +0000 2025","0","Apa yg lebih kocak dari semua-semua dikaitin ama pengalihan isu pemerintah? Gak sekalian aja lu pikir banjir buat pengalihan isu korupsi yg lagi banyak ini. Ya emang kasus nya lagi banyak aja kecuali kasus yg tiba2 up gada hujan gada angin","1897760577533186162","","","in","","0","0","0","https://x.com/weakcurrency/status/1897760577533186162","1509910070","weakcurrency"
"1897759549144322078","Thu Mar 06 21:21:49 +0000 2025","0","Bekss bikin KERJA BAKTI bersih² pasca-banjir seru nih gua lihat-lihat pemerintah kurang gercep pada FOKUS IBADAH REBAHAN DI HOTEL 5 &amp; PERAYAAN ULTAH ATASAN yang tidak bisa diGANGGUGUGAT oleh keadaan apapun!!","1897759549144322078","","","in","Kuah, Kedah","0","0","0","https://x.com/Nyayurterong/status/1897759549144322078","1650493037515010051","Nyayurterong"
"1897189156989673528","Thu Mar 06 21:21:32 +0000 2025","3","@inijasonciayadi @tanyarlfes Engga. Wapres capable untuk mengusahakan realisasi semacam pengadaan evakuasi pengadaan titik pengungsian evaluasi mitigasi bencana ke depan dsb. Ohya saran aja coba lebih berempati lagi ya. Masyarakat beneran kesusahan kena banjir &amp; anda ga perlu menjilat pemerintah begini.","1897759474821349830","","inijasonciayadi","in","Indonesia","0","3","0","https://x.com/kenangbae/status/1897759474821349830","1246208876753481728","kenangbae"
"1897756152454430870","Thu Mar 06 21:08:20 +0000 2025","0","Warga tiktok bilang banjir itu bukan salah pemerintah tapi salah warga buang sampah. 2025 dan masih berpikir banjir adalah masalah sederhana soal buang sampah ‍️","1897756152454430870","","","in","","0","1","1","https://x.com/ditanindyak/status/1897756152454430870","423215784","ditanindyak"
"1897741259558863315","Thu Mar 06 20:09:09 +0000 2025","0","Baru banget hati kecil gua berbicara pas lewat Cililitan kecil 2 bekas banjir ini sampah pasca banjir dibikin numpuk begini kagak ada tanggap cepat dari dinas terkait apa? Bener² se-cuek ketidak pedulian &amp; tidak sadar diri apa ini pemerintah? PPN 12% MASIH KURANG?","1897741259558863315","","","in","Kuah, Kedah","0","0","0","https://x.com/Nyayurterong/status/1897741259558863315","1650493037515010051","Nyayurterong"
"1897735851679138268","Thu Mar 06 19:47:39 +0000 2025","0","'Jangan salahkan pemerintah kalau kebanjiran kan memang sudah sering banjir kalau hujan deras &amp; lama' Jadi harus salahin hujan gitu?!?","1897735851679138268","","","in","","0","0","0","https://x.com/H21J/status/1897735851679138268","596276008","H21J"
"1897593811028881624","Thu Mar 06 19:38:32 +0000 2025","0","@prabowo Pemerintah berasa tidak hadir dalam bencana banjir yang terjadi baru baru ini pak.","1897733554966348194","","prabowo","in","DKI Jakarta, Indonesia","0","0","0","https://x.com/kusukaalmon/status/1897733554966348194","1393992038824120320","kusukaalmon"
"1897720621892784234","Thu Mar 06 18:54:55 +0000 2025","0","Kita ambil contoh kasus banjir di Bekasi kemarin. 1. Salah Pemerintah Mereka adalah orang-orang yang memangkh kebijakan tentang lingkungan hidup (LH). Tentang alih fungsi lahan maupun izin deforestasi tata kelola yang buruk dan kebijakan-kebijakan lainnya.","1897722580074942575","","rerakarer","in","","0","1","0","https://x.com/rerakarer/status/1897722580074942575","1208787293323980800","rerakarer"
"1897332337660313899","Thu Mar 06 18:35:22 +0000 2025","0","@bacottetangga__ Banjir datang tak diundang Tanah dicor &amp; diaspal penuh bangunan Pohon ditumbangkan cuaca panas pun meradang Mau gimana lagi... Mau apa lagi... Pemerintah silih berganti Tapi banjir tetap mengintai Apakah kelak bertemu solusi Hingga bisa hidup tenangkan hati #SenjaSajak #puisi","1897717660018000118","","gossiptetangga","in","Laut Kidul, INDONESIA","0","0","0","https://x.com/PetugasDumay/status/1897717660018000118","1585701713696403458","PetugasDumay"
"1896713869646848400","Thu Mar 06 17:49:38 +0000 2025","1","@mochienyol @ima_pasha @ethandiegoperez @KATADATAcoid Salah pemerintah? Tentu. Kebijakan di konoha ini emg cenderung tumpul ke atas bagi para pengusaha² batu bara ataupun sawit sehingga warga sipil biasa kena batunya dengan menjadi korban banjir setiap musim hujan.","1897706148951933292","","gomxunqi","in","infp  • 23","0","1","0","https://x.com/gomxunqi/status/1897706148951933292","883710663947767808","gomxunqi"
"1897661387058606495","Thu Mar 06 14:51:46 +0000 2025","2","Menurut gw sih yg kena dampak bencara banjir di jabodetabek harus nuntut ganti rugi ke pemerintah karena pembangunan yang asal asalan. TAPI YA SUSAH SIH SOALNYA HATI NURANI NYA UDAH HILANG","1897661387058606495","","","in","","0","0","0","https://x.com/apahahohahohaho/status/1897661387058606495","1491791176454008834","apahahohahohaho"
"1897660126808657963","Thu Mar 06 14:46:45 +0000 2025","1","gua kalo jadi pemerintah trus terjun kelapangan yg terdampak banjir outpit mesti dipikirin. yg pasti mah ga akan pake jeans dan kemeja. bikin susah gerak dan ga satset. kalo sekadar sekali jepret doang mah polisi juga bisa. ‍↔️‍↔️","1897660126808657963","","","in","hilang","0","0","0","https://x.com/estejusgulbat/status/1897660126808657963","969593025990090752","estejusgulbat"
"1897655894865023139","Thu Mar 06 14:34:08 +0000 2025","0","..juga menyalurkan bantuan yang diberikan oleh BNPB berupa sembako untuk dapur umum dan mesin penyedot air dari BPBD Kabupaten Bekasi untuk meringankan beban warga yang terdampak banjir.","1897656949187236074","","pemkabekasi","in","Bekasi, Jawa Barat","0","1","0","https://x.com/pemkabekasi/status/1897656949187236074","834221193485901824","pemkabekasi"
"1897655894865023139","Thu Mar 06 14:31:25 +0000 2025","0","..termasuk permintaan untuk melakukan normalisasi kali dan bangunan liar di sekitar kali agar wilayah tersebut bebas dari banjir saat musim hujan mendatang. https://t.co/IqBxBLj8jp","1897656267268653087","https://pbs.twimg.com/media/GlXUUEfagAAg4Lz.jpg","pemkabekasi","in","Bekasi, Jawa Barat","0","1","0","https://x.com/pemkabekasi/status/1897656267268653087","834221193485901824","pemkabekasi"
"1897655954369610199","Thu Mar 06 14:30:10 +0000 2025","3","Orang yang menjadi tahanan saja bisa menunjukkan simpatinya kepada korban banjir. Lah ini pemerintah kita dan partai yang dagang isu minoritas kemana suaranya? https://t.co/cuVAi64BL6","1897655954369610199","https://pbs.twimg.com/ext_tw_video_thumb/1897576159292076032/pu/img/4FUFlqxMwf1vZxKW.jpg","","in","DKI Jakarta, Indonesia","0","0","0","https://x.com/sufisijawara/status/1897655954369610199","1080839659670945803","sufisijawara"
"1897655894865023139","Thu Mar 06 14:29:56 +0000 2025","3","Sekretaris Daerah Kabupaten Bekasi Dedy Supriyadi meninjau langsung banjir yang terjadi di Perumahan Sahara Kecamatan Tambun Utara pada Kamis (6/3). Dalam kunjungannya ia menerima berbagai permintaan warga.. https://t.co/vqcKOgNboq","1897655894865023139","https://pbs.twimg.com/media/GlXT-pga0AAqIvA.jpg","","in","Bekasi, Jawa Barat","0","1","0","https://x.com/pemkabekasi/status/1897655894865023139","834221193485901824","pemkabekasi"
"1897653798690345053","Thu Mar 06 14:21:36 +0000 2025","3","Kamis (06/03) BPBD DKI mengikuti kegiatan Pemerintah Provinsi (Pemprov) DKI Jakarta mengirimkan personel dan peralatan untuk mendukung upaya kerja bakti pasca banjir di Kota Bekasi. Bantuan ini disalurkan sebagai bentuk solidaritas dan kolaborasi antar wilayah https://t.co/PGREBZmhgI","1897653798690345053","https://pbs.twimg.com/media/GlXSEYNbEAAQjZL.jpg","","in","","0","0","0","https://x.com/BPBDJakarta/status/1897653798690345053","460021303","BPBDJakarta"
"1897653772505280915","Thu Mar 06 14:21:30 +0000 2025","1","Udah parah sih ini. Emg pns gk ada yg kena banjir? Udah kena banjir gk dpt thr dinyinyirin pula ama pemerintah sampah kek gini ","1897653772505280915","","","in","Wherever whenever","0","1","0","https://x.com/baqurabaqura/status/1897653772505280915","977766521383432192","baqurabaqura"
"1897649227700007301","Thu Mar 06 14:03:27 +0000 2025","0","Ini seriusan kemarin yang terdampak banjir ga ada bantuan dari pemerintah berupa apapun?","1897649227700007301","","","in","Teyvat","0","0","0","https://x.com/Peanutx_butter/status/1897649227700007301","1190677801025720320","Peanutx_butter"
"1897649125006467423","Thu Mar 06 14:03:02 +0000 2025","0","Yang bilang banjir bukan salah pemerintah tapi salah rakyat karena buang sampah sembarangan LIAT INI!","1897649125006467423","","","in","","0","0","0","https://x.com/rotaryroot/status/1897649125006467423","984381631807930368","rotaryroot"
"1897648617181397105","Thu Mar 06 14:01:01 +0000 2025","0","Banjir salah pemerintah??? Mo terlihat kritis tapi malah bodoh","1897648617181397105","","","in","My Comfort Zone","0","0","0","https://x.com/theugly_p4ul/status/1897648617181397105","1688678978624827393","theugly_p4ul"
"1897626383867662558","Thu Mar 06 13:56:26 +0000 2025","1","@MasBRO_back Baru tau itu milik nya pemerintah jabar Kirain swasta Adeuhhh.... Knp ngerusak hutan(bkn memberi contoh kpda korporasi2/masyarakat) yg mengabitkan dampak lingkungan hancur dan akibatnya banjir bandang bukan hnya daerah setempat tapi daerah sekitar nya jkt bekasi dll","1897647463617691837","","MasBRO_back","in","","0","1","0","https://x.com/Flaymecca86/status/1897647463617691837","1464281651580657665","Flaymecca86"
