"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1215054792017375232","Wed Jan 08 23:36:51 +0000 2020","0","Nah jadi kalian jangan salahin pemerintah mulu jepang aja yg bersih masih kena banjir ko. Karena sadar iklim disana memang begitu belum lagi dia sering gempa mana pernah nyalahin pemerintah emg bencana ko.","1215054792017375232","","","in","Jakarta Pusat, DKI Jakarta","0","0","0","https://x.com/Piniewh/status/1215054792017375232","855930498","Piniewh"
"1215054579739447296","Wed Jan 08 23:36:01 +0000 2020","27","Korban Banjir dan Longsor Pemerintah Bantu Rp50 Untuk Rumah Rusak Berat Sedang Rp25 Juta Ringan Rp10 Juta https://t.co/ltFs6nsnT5 https://t.co/i51pdgYHCx","1215054579739447296","https://pbs.twimg.com/media/ENy9ssdUcAAEdvk.jpg","","in","Jakarta","2","5","5","https://x.com/setkabgoid/status/1215054579739447296","260686783","setkabgoid"
"1215048514339663872","Wed Jan 08 23:11:54 +0000 2020","1","Butuh Sinergi Erat Pemerintah Pusat dan Daerah dalam Penanganan dan Pencegahan Banjir https://t.co/eCFH01rJYu via @vibizmediacom https://t.co/yFRuy7FXHN","1215048514339663872","https://pbs.twimg.com/media/ENy4KpmUEAAhWCz.jpg","","in","Jakarta Capital Region","0","0","0","https://x.com/vibizmediacom/status/1215048514339663872","2994206743","vibizmediacom"
"1215044897113178112","Wed Jan 08 22:57:32 +0000 2020","13","Pemerintah Kota Bekasi mengklaim tengah menyiapkan aneka langkah antisipasi guna mencegah kemungkinan buruk terjadinya banjir separah 1 Januari 2020. https://t.co/lK0MWR27t7","1215044897113178112","","","in","Jakarta","0","0","0","https://x.com/kompascom/status/1215044897113178112","23343960","kompascom"
"1215033680676020225","Wed Jan 08 22:17:10 +0000 2020","0","@berlin_hassan Kita lihat aja nnt kalo waduk yg di bangun pak @jokowi jadi pasti Jakarta aman dr banjir sy malah takut pemerintah pusat yg bangun waduk nnt terima kasihnya sama pak @aniesbaswedan ? Khan lucu hahahaha","1215034738374668293","","berlin_hassan","in","Bekasi","1","0","1","https://x.com/Pan_Shanum/status/1215034738374668293","237793496","Pan_Shanum"
"1215033145617080320","Wed Jan 08 22:10:50 +0000 2020","0","Wuy kalian jangan BUTA MATA... BANJIR ITU AKIBAT BURUKNYA KINERJA MENTRI LINGKUNGAN HIDUP....... JANGAN SALAH LUH .... UTAMANYA BURUKNYA KINERJA PEMERINTAH PUSAT SECARA UMUM MENGENAI KORDINASI JELANG MUSIM HUJAN... LONGSOR MISALNYA","1215033145617080320","","","in","","0","0","0","https://x.com/Cingali8/status/1215033145617080320","1179673063597625344","Cingali8"
"1215031293374849026","Wed Jan 08 22:03:29 +0000 2020","0","Pemerintah Pusat Gesit Menangani Banjir: Banjir yang terjadi pada awal tahun baru di https://t.co/JuKQEuPKMs","1215031293374849026","","","in","e-mail : utamanews@gmail.com","0","0","0","https://x.com/utamanewscom/status/1215031293374849026","1076275093","utamanewscom"
"1215030681341837313","Wed Jan 08 22:01:03 +0000 2020","0","Pemerintah Pusat Gesit Menangani Banjir https://t.co/PHK5oBC1IL https://t.co/npNaQglAU8","1215030681341837313","https://pbs.twimg.com/media/ENyn9z6VAAIaOX4.jpg","","in","e-mail : utamanews@gmail.com","0","0","0","https://x.com/utamanewscom/status/1215030681341837313","1076275093","utamanewscom"
"1215030340453953536","Wed Jan 08 21:59:41 +0000 2020","1","Sesalkan Kebijakan Pemerintah Mahasiswa STAIDA Gresik Beri Bantuan Terhadap Korban Banjir | STAI Daruttaqwa Gresik https://t.co/fypzYvjz8z","1215030340453953536","","","in","Gresik, Jawa Timur","0","0","0","https://x.com/aufardesain/status/1215030340453953536","2195486978","aufardesain"
"1215028338827227136","Wed Jan 08 21:51:44 +0000 2020","5","BNPB: Pemerintah Bantu Korban Banjir Hingga Rp50 Juta https://t.co/bZhoUckcgK","1215028338827227136","","","in","","0","0","0","https://x.com/CNNIndonesia/status/1215028338827227136","17128975","CNNIndonesia"
