"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1896822430695665927","Wed Mar 05 14:29:44 +0000 2025","5","@fajarnugros @RidhaIntifadha dimana2 semua hal harus dikembalikan ke kondisi ideal kalo mau usaha pasti ada jalan. di tiap lokasi banjir dibuat klasifikasi dampak banjir. mulai dari kecil sampai ekstrem. tiap klasifikasi beda penanganan banjirnya.banjir itu bukan bencana tapi manusia yg salah mengelolanya","1897293453698200010","","fajarnugros","in","Русско-Полянский район, Омская","0","0","1","https://x.com/RezhaChaniago/status/1897293453698200010","182304960","RezhaChaniago"
"1897242603697135901","Wed Mar 05 14:21:25 +0000 2025","0","@shadijk4 @DherrySilva @shadijk4 Hai Kak mohon maaf atas gangguan yang dialami setelah admin lakukan pengecekan informasi padam di wilayah tersebut terjadi karena adanya pengamanan terkait banjir. Saat ini masih dalam penanganan oleh Unit Layanan PLN terkait dan diupayakan segera normal kembali ya","1897291363588403552","","shadijk4","in","Indonesia","0","1","0","https://x.com/pln_123/status/1897291363588403552","558516132","pln_123"
"1897290904647737404","Wed Mar 05 14:19:37 +0000 2025","0","Dirjenpas Tinjau Langsung Lapas Cikarang yang Terkena Banjir Menjamin Kondisi Warga Binaan dan petugas Lapas Kelas IIA Cikarang Aman dan Terlayani. Kunjungan ini bertujuan untuk memastikan bantuan segera datang dan upaya penanganan bencana berjalan dengan baik.","1897290908393218110","","rutan_klungkung","in","Jalan Mawar No. 13 Semarapura ","0","0","0","https://x.com/rutan_klungkung/status/1897290908393218110","1224947230353711104","rutan_klungkung"
"1897289863785013297","Wed Mar 05 14:15:28 +0000 2025","5","Saya juga sedih kenapa dari tahun ke tahun penanganan banjir tersebut tak pernah ada hasilnya.","1897289863785013297","","","in","Indonesia","0","1","1","https://x.com/hansssolo/status/1897289863785013297","219548433","hansssolo"
"1897283004101496987","Wed Mar 05 13:48:12 +0000 2025","0","gue selama hampir 25 tahun hidup gak pernah ngerasa penanganan banjir selama sekarang. dulu gubernur udah langsung gerak pegungsian juga langsung cepet tanggap gitu. kenapa ya menurut gue ini kerasa lama bgt","1897283004101496987","","","in","","0","0","0","https://x.com/sanfranchico/status/1897283004101496987","847456518895149057","sanfranchico"
"1897268461501653191","Wed Mar 05 13:47:57 +0000 2025","14","@adamfaturr Era Pak Anies aku belum melihat hasil yang signifikan dari penanganan banjir . Malah Pak Heru yang banyak berbuat seperti ngurus sodetan kali Ciliwung","1897282942323581382","","adamfaturr","in","Jakarta,Indonesia","0","14","0","https://x.com/admkuznetsov45/status/1897282942323581382","1569607129","admkuznetsov45"
"1897279317467652567","Wed Mar 05 13:33:39 +0000 2025","0","dengan bantuan alat dari BPBD yang juga meminjamkan perahu karet. Kami terus melakukan monitoring dan berkoordinasi dengan berbagai pihak dalam penanganan banjir di Lapas Cikarang pungkas Mashudi Mashudi juga memberi semangat kepada semua petugas Lapas Cikarang dan jajaran","1897279342331486611","","lapasbatam","in","Jalan Trans Barelang Km.2","0","1","0","https://x.com/lapasbatam/status/1897279342331486611","1141447622","lapasbatam"
"1897276885647941993","Wed Mar 05 13:23:53 +0000 2025","1","Ia memastikan kebutuhan dasar seperti makanan air bersih dan obat-obatan terpenuhi serta berdialog langsung dengan warga terdampak.Gibran juga menegaskan bahwa pemerintah akan berkoordinasi dengan berbagai pihak untuk mempercepat penanganan pasca-banjir. #im_nusantara #terbaru https://t.co/IsdPG6gd52","1897276885647941993","https://pbs.twimg.com/media/GlR7Re1a4AQ73eu.jpg","","in","","0","0","0","https://x.com/imnusantara_/status/1897276885647941993","1867165370047725568","imnusantara_"
"1897136437210083702","Wed Mar 05 13:12:07 +0000 2025","1","@CNNIndonesia Saya sangat menghargai wapres yg rela terjun langsung ke lokasi banjir. Namun yg tidak kalah penting adalah memantau koordinasi antarinstansi dalam upaya penanganan bencana banjir meliputi pengananan jangka pendek (bantuan mendesak) penanganan jangka menengah dan panjangnya.","1897273922871288139","","CNNIndonesia","in","","0","0","0","https://x.com/dosopriyanto/status/1897273922871288139","344601410","dosopriyanto"
"1897217189004108280","Wed Mar 05 13:04:02 +0000 2025","0","@detikcom @detikjabar_ lokasi rumah akan kena bencana banjir ambil tindakan penyelamatan...lumrah klo mengungsi ke hotel asalkan dgn biaya sendiri. tp klo udh dpt kamar di hotel ya jgn malah diam di kamar dan ga turun ke lokasi utk kordinasi langsung penanganan korban dan penanggulangan banjir.","1897271889191743714","","detikcom","in","Universe","0","0","0","https://x.com/KingAramiz/status/1897271889191743714","1618893318091583491","KingAramiz"
"1897270044192887001","Wed Mar 05 12:56:42 +0000 2025","0","Wapres Gibran Tinjau Lokasi Banjir di Bekasi Instruksikan Penanganan Cepat - https://t.co/iRHgAWtWUM https://t.co/NI670pIiv4","1897270044192887001","https://pbs.twimg.com/media/GlR1DPZbYAA2ryw.jpg","","in","","0","0","0","https://x.com/logicnewsx/status/1897270044192887001","1589889571","logicnewsx"
"1897264553345605817","Wed Mar 05 12:34:53 +0000 2025","0","Wapres Gibran tinjau lokasi banjir di Bekasi pastikan bantuan tepat sasaran dan evakuasi warga berjalan optimal. Simak langkah penanganan bencana! #mahasyarakat #wapres #banjirbekasi https://t.co/jTJi4NzLSH","1897264553345605817","","","in","","0","0","0","https://x.com/VBuguardo/status/1897264553345605817","1867558523548426240","VBuguardo"
"1897264441445724276","Wed Mar 05 12:34:26 +0000 2025","0","Malaysia lho salut penanganan banjir kemarin ","1897264441445724276","","","in","","0","0","0","https://x.com/tupper_is_where/status/1897264441445724276","1100330866344001536","tupper_is_where"
"1897260494597316618","Wed Mar 05 12:18:45 +0000 2025","2","Pemerintah Kabupaten Bekasi menetapkan status tanggap darurat bencana banjir. Langkah ini diambil agar penanganan bencana dapat dilakukan secara masif mengingat curah hujan diprediksi baru akan mencapai puncaknya pada beberapa hari ke depan. . Sementara itu hingga Rabu https://t.co/fKdTV1sn49","1897260494597316618","https://pbs.twimg.com/media/GlRsISMa4AIzQ-w.jpg","","in","Indonesia","0","1","0","https://x.com/pikiran_rakyat/status/1897260494597316618","58880688","pikiran_rakyat"
"1897241822134722739","Wed Mar 05 11:41:05 +0000 2025","0","@Konsisten6966 @BekasiUrbanCity @BekasiBanget @RakyatBekasiCom @DediMulyadi71 Daripada ngajakin orang buat ngasih sanksi sosial gini. Mending minta @mas_triadhianto dan @pemkotbekasi fokus pada penanganan pasca banjir. Setau gue pemkot udh berusaha bangun tanggul guna pencegahan debit air kiriman masuk ke rumah masyarakat","1897251013947744468","","Konsisten6966","in","Wakanda","0","1","0","https://x.com/ghannyaz/status/1897251013947744468","307044103","ghannyaz"
"1897250769671479766","Wed Mar 05 11:40:07 +0000 2025","1","Rest in Peace Hati Nurani bapak Presiden RI yang bukannya mengadakan penanganan bencana banjir yang dialami oleh Wilayah Jabodetabek malah mengadakan acara Buka Bersama ditengah-tengah efisiensi ","1897250769671479766","","","in","","0","0","0","https://x.com/trschha_/status/1897250769671479766","2784193735","trschha_"
"1897140404338000260","Wed Mar 05 11:15:09 +0000 2025","0","@Top8rendusara @pramonoanung @Andiarief__ Ini sih bukan mengkritik tp menggiring narasi sesat menyamakan pindah status ibukota itu adalah solusi penanganan banjir jakarta. Lucu lihat si tope. @PDemokrat apa gak malu punya kader dgn kwalitas seperti ini? https://t.co/PepD535nFy","1897244485454848222","https://pbs.twimg.com/media/GlRdzSLa4AIEqV6.jpg","Top8rendusara","in","","0","1","0","https://x.com/wisnu_aj1/status/1897244485454848222","983630285550993409","wisnu_aj1"
"1897235960695562469","Wed Mar 05 11:00:47 +0000 2025","0","@stuckonyou22 @stuckonyou22 Mohon maaf atas gangguan yang dialami Kak setelah admin lakukan pengecekan informasi padam di wilayah tersebut masih dipadamkan terkait pengamanan banjir dan hingga saat ini masih dalam penanganan oleh petugas untuk penormalan secara bertahap akan admin upayakan","1897240870371647509","","stuckonyou22","in","Indonesia","0","0","0","https://x.com/pln_123/status/1897240870371647509","558516132","pln_123"
"1897195808573022222","Wed Mar 05 08:05:47 +0000 2025","0"," Satgas Tanggap Darurat Bencana mendukung penanganan bencana banjir shg diharapkan dpt membantu mengevakuasi masyarakat terdampak bencana&amp;pemenuhan air bersih tutur Riono. #SigapMembangunNegeriUntukRakyat #1CK1 #SetditjenCiptaKarya #SatgasTanggapDaruratBencana #BanjirBekasi https://t.co/f1YnDFHz3r","1897196830972371259","https://pbs.twimg.com/media/GlQydc0XwAAByl6.jpg","pupr_ciptakarya","in","Jl Pattimura No 20","0","0","0","https://x.com/pupr_ciptakarya/status/1897196830972371259","385221118","pupr_ciptakarya"
"1897196211825946821","Wed Mar 05 08:03:19 +0000 2025","0","Polri melalui Sat Brimob Polda Metro Jaya bergerak cepat membantu penanganan banjir di wilayah Jakarta Timur. Banjir yang diakibatkan oleh kenaikan debit Sungai Ciliwung dikarenakan intensitas hujan tinggi ini menyebabkan sebagian warga terjebak. https://t.co/ZXZ7Kn1r4s","1897196211825946821","https://pbs.twimg.com/media/GlQx2SwawAA_Sfq.jpg","","in","","0","0","0","https://x.com/padureso_polsek/status/1897196211825946821","1588686418745753600","padureso_polsek"
"1897194687607283786","Wed Mar 05 07:57:16 +0000 2025","0","Terima kasih untuk semua pihak yang terlibat dalam penanganan banjir. Semangat gotong royong luar biasa! 🇮🇩 #BersamaKitaKuat https://t.co/Tv6P1PBfPP","1897194687607283786","","","in","palembang","0","0","0","https://x.com/arroyanzdi/status/1897194687607283786","195331310","arroyanzdi"
"1897194473039216686","Wed Mar 05 07:56:25 +0000 2025","0","Terima kasih untuk semua pihak yang terlibat dalam penanganan banjir. Semangat gotong royong luar biasa! 🇮🇩 #BersamaKitaKuat https://t.co/CXzjJRTH3V","1897194473039216686","","","in","","0","0","0","https://x.com/OhChaaa_/status/1897194473039216686","1309728618","OhChaaa_"
"1897194350632952094","Wed Mar 05 07:55:56 +0000 2025","1","Presiden Prabowo Harus Pimpin Langsung Penanganan Banjir Jabodetabek https://t.co/SLy1Mm2WqN","1897194350632952094","","","in","Indonesia","1","0","1","https://x.com/rmol_id/status/1897194350632952094","990237626","rmol_id"
"1897194173029351754","Wed Mar 05 07:55:13 +0000 2025","0","Emil Dardak Kunjungi Gresik Janji Percepatan Penanganan Banjir Luapan Kali Lamong https://t.co/i0WIoo39FL #gresiksatu","1897194173029351754","","","in","Gresik, Indonesia","0","0","0","https://x.com/gresiksatu1/status/1897194173029351754","1484413289249779712","gresiksatu1"
"1897193095265140879","Wed Mar 05 07:50:56 +0000 2025","0","Presiden Prabowo Subianto meminta penanganan bencana banjir segera dilakukan di beberapa daerah yang terdampak. https://t.co/Gy9qf6lWGy","1897193095265140879","","","in","Samarinda, East Borneo.","0","0","0","https://x.com/iNewsKaltim_/status/1897193095265140879","2447439108","iNewsKaltim_"
"1897192365691138212","Wed Mar 05 07:48:22 +0000 2025","0","Untuk mempercepat surutnya genangan dan banjir pompa mobile dan rumah pompa polder dioperasikan secara optimal pembukaan pintu air di berbagai titik untuk mengurangi volume air serta pemantauan dan penanganan langsung di lokasi terdampak. https://t.co/ScoxtcIXho","1897192448293789868","https://pbs.twimg.com/amplify_video_thumb/1897192370468478977/img/klavNAgRK7qepuJZ.jpg","kotajakpus","in","DKI Jakarta, Indonesia","0","1","0","https://x.com/kotajakpus/status/1897192448293789868","3079723462","kotajakpus"
"1897192365691138212","Wed Mar 05 07:48:02 +0000 2025","0","Prioritaskan Penanganan Genangan dan Banjir Secara Maksimal. https://t.co/3RsGKHR4Br","1897192365691138212","https://pbs.twimg.com/media/GlQuZbyawAAzC9h.jpg","","in","DKI Jakarta, Indonesia","0","1","0","https://x.com/kotajakpus/status/1897192365691138212","3079723462","kotajakpus"
"1897190683158675926","Wed Mar 05 07:41:21 +0000 2025","0","Penanganan Banjir dan Kebersihan Jadi Fokus Wali Kota Kendari Untuk 100 Hari Kerja https://t.co/gdHqkXWBNe","1897190683158675926","","","in","","0","0","0","https://x.com/sultracknews/status/1897190683158675926","1747359909816291328","sultracknews"
