"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1897285735923020202","Wed Mar 05 13:59:03 +0000 2025","0","Gubernur DKI Jakarta Heran Sampah yang Menumpuk di Pintu Air Manggarai Saat Cek Banjir https://t.co/n4KELW4Cv8","1897285735923020202","","","in","Jakarta","0","0","0","https://x.com/bukamata18/status/1897285735923020202","987726276394807298","bukamata18"
"1897285508822405316","Wed Mar 05 13:58:09 +0000 2025","4","Banjir merendam perumahan jalan dan pusat kota di Bekasi. Wamen PUPR menyebut curah hujan tinggi sebagai penyebabnya tapi apakah hanya itu? Gubernur Jabar Dedi Mulyadi menyoroti pembangunan tanpa kontrol yang menghilangkan kawasan resapan menjadi perumahan &amp; pabrik. https://t.co/Rvdb7vykEL","1897285508822405316","https://pbs.twimg.com/ext_tw_video_thumb/1897285284523323392/pu/img/O0RsIl_dGw0ms6-F.jpg","","in","Jakarta","0","1","0","https://x.com/kompascom/status/1897285508822405316","23343960","kompascom"
"1897284052375495104","Wed Mar 05 13:52:22 +0000 2025","1","Gubernur DKI Jakarta meninjau lokasi pengungsian penyintas banjir RW 06 dan RW 07 Bidara Cina di GOR Otista Jatinegara Jakarta Timur Rabu (5/3). Kunjungan ini digelar dalam rangka memastikan warga terdampak musibah banjir mendapatkan pelayanan dan kebutuhan yang tercukupi https://t.co/0G22MYSqK3","1897284052375495104","https://pbs.twimg.com/media/GlSBuJbaEAAndve.jpg","","in","DKI Jakarta","0","0","0","https://x.com/DinsosDKI1/status/1897284052375495104","2787188622","DinsosDKI1"
"1897283004101496987","Wed Mar 05 13:48:12 +0000 2025","0","gue selama hampir 25 tahun hidup gak pernah ngerasa penanganan banjir selama sekarang. dulu gubernur udah langsung gerak pegungsian juga langsung cepet tanggap gitu. kenapa ya menurut gue ini kerasa lama bgt","1897283004101496987","","","in","","0","0","0","https://x.com/sanfranchico/status/1897283004101496987","847456518895149057","sanfranchico"
"1897282686059995348","Wed Mar 05 13:46:56 +0000 2025","0","Wakil cuma bisa ngomong. Kebijakan tetap di tangan Gubernur. Biarkan mereka bekerja lebih dulu. Urusan banjir saat ini alam yg berkehendak. Jakarta saat ini belum mampu klu wilayah atas diguyur hujan seminggu lebih.","1897282686059995348","","","in","","0","0","0","https://x.com/didit_ekoy/status/1897282686059995348","52006653","didit_ekoy"
"1897124602176004463","Wed Mar 05 13:42:05 +0000 2025","0","@DediPRAYIT47840 @kompascom Sampai kapan pun siapapun presiden dan gubernur ga akan bisa mengatasi banjir...ga da da hubungan nya ke IkN.","1897281464636670080","","DediPRAYIT47840","in","","0","0","0","https://x.com/Seramba136760/status/1897281464636670080","1883157449223663617","Seramba136760"
"1897137268189798692","Wed Mar 05 13:39:22 +0000 2025","6","@ch_chotimah2 Pramono-Rano adalah Gubernur-Wagub terpilih Jakarta 2024 asal Banteng gk bisa atasi banjir si bungul mau salahkan Pak Jokowi Bgmn Pak Jokowi jadi Presiden bisa atasi banjir Jakarta si mulut besar Gubernur Giveaway bilang dia bisa atasi banjir Jakarta &amp; setelah itu sialnya warga https://t.co/7ZJAZ4IYkS","1897280778687660041","https://pbs.twimg.com/media/GlR-0DcbMAAx9h5.jpg","ch_chotimah2","in","","0","3","1","https://x.com/tham878/status/1897280778687660041","1759100655783043072","tham878"
"1897280486055309392","Wed Mar 05 13:38:12 +0000 2025","13","Pramono-Rano adalah Gubernur-Wagub terpilih Jakarta 2024 asal Banteng gk bisa atasi banjir si bungul mau salahkan Pak Jokowi Bgmn Pak Jokowi jadi Presiden bisa atasi banjir Jakarta si mulut besar Gubernur Giveaway bilang dia bisa atasi banjir Jakarta &amp; setelah itu sialnya warga https://t.co/9ZpTTaqnwt","1897280486055309392","https://pbs.twimg.com/media/GlR-jDKa4AQheZB.jpg","","in","","1","4","4","https://x.com/tham878/status/1897280486055309392","1759100655783043072","tham878"
"1897178292228427830","Wed Mar 05 13:11:57 +0000 2025","12","@BosPurwa Alhamdulillah.. Bp Gubernur yg baik hati... jgn menyalahkan siapapun yuu kita kerja sama-sama.. walaupun banjir ttp bisa sahur dn berbuka puasa...","1897273879514816636","","BosPurwa","in","","0","0","0","https://x.com/bill18718617810/status/1897273879514816636","1746163690137944064","bill18718617810"
"1897273749063524409","Wed Mar 05 13:11:26 +0000 2025","1","Wakil Gubernur (Wagub) DKI Jakarta Rano Karno meninjau korban banjir di Lebak Bulus Jakarta Selatan. Rano mengajak warga terdampak banjir pindah ke rumah susun (rusun) Jagakarsa yang baru selesai dibangun. Tonton video selengkapnya di https://t.co/Z5ESMyodqV #HardNews_Sosial https://t.co/r82n4xuMrX","1897273749063524409","https://pbs.twimg.com/ext_tw_video_thumb/1897273533363109888/pu/img/U30g0ADuhY-394jR.jpg","","in","Pulo Gadung, Indonesia","0","0","1","https://x.com/tvOneNews/status/1897273749063524409","55507370","tvOneNews"
